DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Beverages,Juices,149908,https://www.walmart.com/ip/Great-Value-100-Apple-Juice-96-Fl-Oz/10415325?fulfillmentIntent=Pickup,"Great Value 100% Apple Juice, 96 Fl. Oz.",Great Value,2.18,96,16368924,41,C,4,8,8,10
Beverages,Juices,149610,https://www.walmart.com/ip/Great-Value-Cranberry-Grape-Juice-Cocktail-64-fl-oz/10415112?fulfillmentIntent=Pickup,"Great Value Cranberry Grape Juice Cocktail, 64 fl oz",Great Value,2.54,64,16368404,41,C,6,10,10,7
Beverages,Juices,148107,https://www.walmart.com/ip/Simply-Grapefruit-Juice-52-fl-oz/742389166?fulfillmentIntent=Pickup,"Simply Grapefruit Juice, 52 fl oz",simply...,3.98,52,16338008,41,C,3,7,7,7
Beverages,Juices,139885,https://www.walmart.com/ip/Honest-Kids-Appley-Ever-After-Cartons-6-fl-oz-8-Pack/909530024?fulfillmentIntent=Pickup,"Honest Kids Appley Ever After Cartons, 6 fl oz, 8 Pack",Honest Kids,3.44,6,16205534,41,C,1,5,5,5
Beverages,Juices,145909,https://www.walmart.com/ip/V8-Original-100-Vegetable-Juice-46-FL-OZ-Bottle/10321650?fulfillmentIntent=Pickup,"V8 Original 100% Vegetable Juice, 46 FL OZ Bottle",V8,3.54,46,16301244,41,C,1,9,9,7
Beverages,Juices,147073,https://www.walmart.com/ip/Ocean-Spray-Diet-Cranberry-Juice-Drink-64-fl-oz/10447902?fulfillmentIntent=Pickup,"Ocean Spray Diet Cranberry Juice Drink, 64 fl oz",Ocean Spray,3.24,64,16327076,41,C,1,13,3,7
Beverages,Juices,141416,https://www.walmart.com/ip/Welch-s-Non-Alcoholic-Sparkling-Juice-Cocktail-White-Grape-25-4-fl-oz-Bottle/10292408?fulfillmentIntent=Pickup,"Welch's Non-Alcoholic Sparkling Juice Cocktail, White Grape, 25.4 fl oz Bottle",Welch's,3.48,25.4,16220740,41,C,2,16,6,6
Beverages,Juices,148578,https://www.walmart.com/ip/Gatorade-G-Zero-Sugar-Fruit-Punch-Thirst-Quencher-Sports-Drink-12-oz-12-Pack-Bottles/896692509?fulfillmentIntent=Pickup,"Gatorade G Zero Sugar Fruit Punch Thirst Quencher Sports Drink, 12 oz, 12 Pack Bottles",Gatorade,6.98,12,16340225,41,C,6,18,8,7
Beverages,Juices,139648,https://www.walmart.com/ip/Ocean-Spray-100-Juice-Cranberry-10-Fl-Oz-6-Count/10447881?fulfillmentIntent=Pickup,"Ocean Spray 100% Juice, Cranberry, 10 Fl. Oz., 6 Count",Ocean Spray,4.98,10,16204895,41,C,4,8,8,7
Beverages,Juices,146793,https://www.walmart.com/ip/Bolthouse-Farms-100-Carrot-Vegetable-Juice-11-oz/136651881?fulfillmentIntent=Pickup,"Bolthouse Farms 100% Carrot Vegetable Juice, 11 oz",Bolthouse Farms,2.18,11,16310859,41,C,3,13,3,7
