DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Coffee,Coffee By Type,540010,https://www.walmart.com/ip/Great-Value-Original-Value-Size-Coffee-Creamer-60-oz/55355967?fulfillmentIntent=Pickup,"Great Value Original Value Size Coffee Creamer, 60 oz",Great Value,7.24,60,16691030,5,E,6,18,8,7
Coffee,Coffee By Type,533180,https://www.walmart.com/ip/Great-Value-100-Arabica-Colombian-Medium-Dark-Roast-Ground-Coffee-32-Oz-Bag/713060416?fulfillmentIntent=Pickup,"Great Value 100% Arabica Colombian Medium-Dark Roast Ground Coffee, 32 Oz, Bag",Great Value,11.72,32,16585112,5,E,4,8,8,8
Coffee,Coffee By Type,535770,https://www.walmart.com/ip/Starbucks-Pike-Place-Roast-Whole-Bean-Coffee-Medium-Roast-28-oz/605833432?fulfillmentIntent=Pickup,"Starbucks Pike Place Roast, Whole Bean Coffee, Medium Roast, 28 oz",Starbucks,18.48,28,16636984,5,E,2,18,8,7
Coffee,Coffee By Type,539104,https://www.walmart.com/ip/Folgers-Classic-Roast-Ground-Coffee-Medium-Roast-Coffee-25-9-Ounce-Canister/578550306?fulfillmentIntent=Pickup,"Folgers Classic Roast Ground Coffee, Medium Roast Coffee, 25.9 Ounce Canister",Folgers,10.24,25.9,16683538,5,E,6,12,2,5
Coffee,Coffee By Type,533162,https://www.walmart.com/ip/Tim-Hortons-Original-Blend-Ground-Coffee-100-Arabica-Medium-Roast-12oz-Bag/52490270?fulfillmentIntent=Pickup,"Tim Hortons Original Blend Ground Coffee, 100% Arabica Medium Roast, 12oz Bag",Tim Hortons,6.92,12,16584855,5,E,4,10,10,7
Coffee,Coffee By Type,537261,https://www.walmart.com/ip/Starbucks-Vanilla-Flavored-Coffee-Ground-Coffee-Naturally-Flavored-11-oz/15556548?fulfillmentIntent=Pickup,"Starbucks Vanilla Flavored Coffee, Ground Coffee, Naturally Flavored,  11 oz",Starbucks,8.98,11,16654753,5,E,5,9,9,7
Coffee,Coffee By Type,538949,https://www.walmart.com/ip/Starbucks-Maple-Pecan-Flavored-Coffee-Ground-Coffee-Naturally-Flavored-17-oz/895858758?fulfillmentIntent=Pickup,"Starbucks Maple Pecan Flavored Coffee, Ground Coffee, Naturally Flavored, 17 oz",Starbucks,12.48,17,16677343,5,E,1,17,7,7
Coffee,Coffee By Type,535745,https://www.walmart.com/ip/Starbucks-Maple-Pecan-Flavored-Coffee-K-Cup-Coffee-Pods-Naturally-Flavored-22-ct/720198422?fulfillmentIntent=Pickup,"Starbucks Maple Pecan Flavored Coffee, K-Cup Coffee Pods, Naturally Flavored, 22 ct",Starbucks,17.48,22,16636879,5,E,1,13,3,7
Coffee,Coffee By Type,535105,https://www.walmart.com/ip/Starbucks-Liquid-Coffee-Creamer-Cinnamon-Dolce-Creamer-Inspired-by-Cinnamon-Dolce-Latte-28-fl-oz/690438995?fulfillmentIntent=Pickup,"Starbucks Liquid Coffee Creamer, Cinnamon Dolce Creamer, (Inspired by Cinnamon Dolce Latte) 28 fl oz",Starbucks,5.68,28,16630643,5,E,3,13,3,7
Coffee,Coffee By Type,529676,https://www.walmart.com/ip/Starbucks-Cold-Crafted-Coffee-Splash-of-Milk-Mocha-Cold-Brew-Crafted-Coffee-11-oz-Bottle/509817282?fulfillmentIntent=Pickup,"Starbucks Cold & Crafted Coffee + Splash of Milk & Mocha Cold Brew Crafted Coffee, 11 oz Bottle",Starbucks,2.28,11,16500683,5,E,4,4,4,7
Coffee,Coffee By Type,530728,https://www.walmart.com/ip/Coffee-mate-Original-Fat-Free-Powdered-Coffee-Creamer-16-oz/10291892?fulfillmentIntent=Pickup,Coffee mate Original Fat Free Powdered Coffee Creamer 16 oz,Coffeemate,4.98,16,16524906,5,E,6,16,6,8
Coffee,Coffee By Type,536303,https://www.walmart.com/ip/Dunkin-Falling-for-Maple-Artificially-Maple-Flavored-Coffee-Ground-Coffee-11-oz-Bag/467785607?fulfillmentIntent=Pickup,"Dunkin Falling for Maple Artificially Maple Flavored Coffee, Ground Coffee, 11 oz Bag",Dunkin',8.48,11,16638609,5,E,1,11,1,3
Coffee,Coffee By Type,535751,https://www.walmart.com/ip/Dunkin-Hazelnut-Flavored-Ground-Coffee-12-Ounce-Packaging-May-Vary/14860482?fulfillmentIntent=Pickup,"Dunkin' Hazelnut Flavored Ground Coffee, 12-Ounce (Packaging May Vary)",Dunkin',8.72,12,16636965,5,E,1,19,9,7
Coffee,Coffee By Type,534022,https://www.walmart.com/ip/Gevalia-Espresso-Dark-Roast-Ground-Coffee-12-oz-Bag/19477397?fulfillmentIntent=Pickup,"Gevalia Espresso Dark Roast Ground Coffee, 12 oz. Bag",Gevalia,8.48,12,16596688,5,E,6,10,10,7
Coffee,Coffee By Type,539817,https://www.walmart.com/ip/Gevalia-Medium-Roast-Columbia-Arabica-Ground-Coffee-12-oz-Bag/19477401?fulfillmentIntent=Pickup,"Gevalia Medium Roast Columbia Arabica Ground Coffee, 12 oz. Bag",Gevalia,8.48,12,16690560,5,E,5,5,5,7
Coffee,Coffee By Type,539282,https://www.walmart.com/ip/Starbucks-Pike-Place-Roast-Ground-Coffee-Medium-Roast-28-oz/476466165?fulfillmentIntent=Pickup,"Starbucks Pike Place Roast, Ground Coffee, Medium Roast, 28 oz",Starbucks,18.48,28,16683884,5,E,4,10,10,7
Coffee,Coffee By Type,532272,https://www.walmart.com/ip/Bang-Keto-Coffee-Mocha-Madness-High-Protein-Energy-Drink-15-oz-Can/330320111?fulfillmentIntent=Pickup,"Bang Keto Coffee Mocha Madness High Protein Energy Drink, 15 oz Can",Bang,2.98,15,16560602,5,E,2,20,10,7
Coffee,Coffee By Type,532897,https://www.walmart.com/ip/International-Delight-Irish-Cr-me-Coffee-Creamer-32-Oz/10320767?fulfillmentIntent=Pickup,"International Delight Irish Crme Coffee Creamer, 32 Oz.",International Delight,3.52,32,16584025,5,E,3,5,5,7
Coffee,Coffee By Type,539141,https://www.walmart.com/ip/Hills-Bros-Cappuccino-English-Toffee-Medium-Roast-Instant-Coffee-16-Oz/10304297?fulfillmentIntent=Pickup&athbdg=L1600,"Hills Bros. Cappuccino English Toffee Medium Roast Instant Coffee, 16 Oz",Hills Bros. Coffee,3.72,16,16683616,5,E,1,9,9,7
Coffee,Coffee By Type,534475,https://www.walmart.com/ip/Gevalia-Mocha-Latte-K-Cup-Espresso-Coffee-Pods-Latte-Froth-Packets-12-ct-Box/854240712?fulfillmentIntent=Pickup,"Gevalia Mocha Latte K-Cup Espresso Coffee Pods & Latte Froth Packets, 12 ct Box",Gevalia,13.66,12,16616152,5,E,3,3,3,7
Coffee,Coffee By Type,529835,https://www.walmart.com/ip/Dunkin-9-70-Ounce-Cold-22CT-KCup-Each/844360978?fulfillmentIntent=Pickup,Dunkin' 9.70 Ounce Cold 22CT KCup Each,Dunkin',16.98,9.70,16501159,5,E,1,3,3,5
Coffee,Coffee By Type,536076,https://www.walmart.com/ip/Great-Value-100-Arabica-Colombian-Medium-Dark-Roast-Ground-Coffee-Pods-12-Ct/42124216?fulfillmentIntent=Pickup,"Great Value 100% Arabica Colombian Medium Dark Roast Ground Coffee Pods, 12 Ct",Great Value,4.78,12,16638063,5,E,2,4,4,8
Coffee,Coffee By Type,534078,https://www.walmart.com/ip/FOLGERS-5-92-OUNCE-BREAKFAST-BLEND-24-COUNT-KCUP/599722966?fulfillmentIntent=Pickup,FOLGERS 5.92 OUNCE BREAKFAST BLEND 24 COUNT KCUP,Folgers,14.92,5.92,16596955,5,E,2,6,6,7
Coffee,Coffee By Type,535960,https://www.walmart.com/ip/Great-Value-Classic-Roast-Medium-Ground-Coffee-30-5-oz/47064335?fulfillmentIntent=Pickup,"Great Value Classic Roast Medium Ground Coffee, 30.5 oz",Great Value,7.98,30.5,16637795,5,E,6,8,8,5
Coffee,Coffee By Type,531670,https://www.walmart.com/ip/Starbucks-Caramel-Flavored-Coffee-Ground-Coffee-Naturally-Flavored-11-oz/15556545?fulfillmentIntent=Pickup,"Starbucks Caramel Flavored Coffee, Ground Coffee, Naturally Flavored, 11 oz",Starbucks,8.98,11,16548989,5,E,6,18,8,7
Coffee,Coffee By Type,531367,https://www.walmart.com/ip/Great-Value-Organic-Arabica-Half-Caff-Medium-Roast-Ground-Coffee-Pods-12-Ct/588571124?fulfillmentIntent=Pickup,"Great Value Organic Arabica Half Caff Medium Roast Ground Coffee Pods, 12 Ct",Great Value,4.78,12,16540345,5,E,3,15,5,7
Coffee,Coffee By Type,530470,https://www.walmart.com/ip/Death-Wish-Coffee-Organic-Fair-Trade-World-s-Strongest-Coffee-Espresso-Roast-Ground-Coffee-14-Oz-Bag/494361436?fulfillmentIntent=Pickup,"Death Wish Coffee, Organic, Fair-Trade, World's Strongest Coffee, Espresso Roast Ground Coffee, 14 Oz, Bag",Death Wish Coffee,19.97,14,16506478,5,E,6,18,8,4
