DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Bakery & Bread,Cookies & Brownies,227306,https://www.walmart.com/ip/Freshness-Guaranteed-New-York-Style-Turtle-Cheesecake-6-oz-2-count/449370069?fulfillmentIntent=Pickup,"Freshness Guaranteed New York Style & Turtle Cheesecake, 6 oz, 2 count",Freshness Guaranteed,2.46,6,16380633,10,C,6,4,4,10
Bakery & Bread,Cookies & Brownies,227972,https://www.walmart.com/ip/Freshness-Guaranteed-Strawberry-Parfait-22-oz/185491918?fulfillmentIntent=Pickup,"Freshness Guaranteed Strawberry Parfait, 22 oz",Freshness Guaranteed,7.98,22,16685594,10,C,6,10,10,8
Bakery & Bread,Cookies & Brownies,226778,https://www.walmart.com/ip/Freshness-Guaranteed-Iced-Vanilla-Cookies-Black-and-White-8-oz-10-Count/904224556?fulfillmentIntent=Pickup,"Freshness Guaranteed Iced Vanilla Cookies, Black and White, 8 oz,  10 Count",Freshness Guaranteed,4.48,8,16376332,10,C,6,16,6,10
Bakery & Bread,Cookies & Brownies,226709,https://www.walmart.com/ip/Freshness-Guaranteed-New-York-Style-Strawberry-Swirl-Cheesecakes-6-oz-2-count/17056907?fulfillmentIntent=Pickup,"Freshness Guaranteed New York Style & Strawberry Swirl Cheesecakes, 6 oz, 2 count",Freshness Guaranteed,2.46,6,16375930,10,C,3,7,7,10
Bakery & Bread,Cookies & Brownies,228009,https://www.walmart.com/ip/Marketside-Chocolate-Chip-Edible-Cookie-Dough-6-oz/705041683?fulfillmentIntent=Pickup,"Marketside Chocolate Chip Edible Cookie Dough, 6 oz",Marketside,2.48,6,16685883,10,C,1,7,7,7
Bakery & Bread,Cookies & Brownies,225865,https://www.walmart.com/ip/Marketside-Chocolate-Chip-Edible-Cookie-Dough-6-oz/705041683?fulfillmentIntent=Pickup,"Marketside Chocolate Chip Edible Cookie Dough, 6 oz",Marketside,2.48,6,16373554,10,C,5,3,3,7
Bakery & Bread,Cookies & Brownies,227790,https://www.walmart.com/ip/Marketside-Individually-Wrapped-Iced-Cinnamon-Swirl-Cake-3-3-Oz/572117323?fulfillmentIntent=Pickup,"Marketside Individually Wrapped Iced Cinnamon Swirl Cake, 3.3 Oz",Marketside,1.46,3.3,16382842,10,C,4,8,8,7
Bakery & Bread,Cookies & Brownies,226306,https://www.walmart.com/ip/Freshness-Guaranteed-Chocolate-Cake-Bites-13-5-oz-16-Count/879835763?fulfillmentIntent=Pickup,"Freshness Guaranteed Chocolate Cake Bites, 13.5 oz., 16 Count",Freshness Guaranteed,5.98,13.5,16374912,10,C,2,4,4,10
Bakery & Bread,Cookies & Brownies,225999,https://www.walmart.com/ip/Freshness-Guaranteed-Candy-Cookies-14-oz-10-Count/170309502?fulfillmentIntent=Pickup,"Freshness Guaranteed Candy Cookies, 14 oz, 10 Count",Freshness Guaranteed,3.47,14,16373934,10,C,1,17,7,7
Bakery & Bread,Cookies & Brownies,226593,https://www.walmart.com/ip/Freshness-Guaranteed-4-Mini-Cinnamon-Cake-2-4oz/606426732?fulfillmentIntent=Pickup,"Freshness Guaranteed 4"" Mini Cinnamon Cake, 2.4oz",Freshness Guaranteed,0.74,2.4,16375640,10,C,1,11,1,8
Bakery & Bread,Cookies & Brownies,227135,https://www.walmart.com/ip/Halloween-OREO-Chocolate-Cookie-Kit-Create-A-Treat-Decorating-Kit-11-4-oz/389314198?fulfillmentIntent=Pickup,"Halloween OREO Chocolate Cookie Kit, Create-A-Treat Decorating Kit, 11.4 oz",Create A Treat,11.98,11.4,16377280,10,C,3,13,3,5
Bakery & Bread,Cookies & Brownies,226358,https://www.walmart.com/ip/Freshness-Guaranteed-Peanut-Butter-Snack-Mix-Bowl-12-oz/479327861?fulfillmentIntent=Pickup,Freshness Guaranteed Peanut Butter Snack Mix Bowl 12 oz,Freshness Guaranteed,5.98,12,16375016,10,C,6,16,6,8
Bakery & Bread,Cookies & Brownies,227496,https://www.walmart.com/ip/Marketside-Individually-Wrapped-Cake-Banana-Nut-3-3-Oz/333135859?fulfillmentIntent=Pickup,"Marketside Individually Wrapped Cake Banana Nut, 3.3 Oz",Marketside,1.46,3.3,16381450,10,C,4,14,4,7
Bakery & Bread,Cookies & Brownies,226500,https://www.walmart.com/ip/Marketside-Chocolate-Chip-Edible-Cookie-Dough-6-oz/705041683?fulfillmentIntent=Pickup,"Marketside Chocolate Chip Edible Cookie Dough, 6 oz",Marketside,2.48,6,16375310,10,C,4,18,8,7
Bakery & Bread,Cookies & Brownies,225503,https://www.walmart.com/ip/Freshness-Guaranteed-Snickerdoodle-Cookies-14-oz-10-Count/20670294?fulfillmentIntent=Pickup,"Freshness Guaranteed Snickerdoodle Cookies, 14 oz, 10 Count",Freshness Guaranteed,3.47,14,16369476,10,C,3,1,1,7
Bakery & Bread,Cookies & Brownies,227673,https://www.walmart.com/ip/Freshness-Guaranteed-Kosher-New-York-Style-Triple-Chocolate-Cheesecake-6-oz/429851388?fulfillmentIntent=Pickup,"Freshness Guaranteed Kosher New York Style & Triple Chocolate Cheesecake, 6 oz",Freshness Guaranteed,2.46,6,16382616,10,C,1,11,1,10
Bakery & Bread,Cookies & Brownies,226815,https://www.walmart.com/ip/Freshness-Guaranteed-Chocolate-Chip-Cookies-11-oz-12-Count/337892538?fulfillmentIntent=Pickup,"Freshness Guaranteed Chocolate Chip Cookies, 11 oz, 12 Count",Freshness Guaranteed,2.58,11,16376369,10,C,1,13,3,7
Bakery & Bread,Cookies & Brownies,225500,https://www.walmart.com/ip/Freshness-Guaranteed-Peanut-Butter-Cookies-14-oz-10-Count/599006338?fulfillmentIntent=Pickup,"Freshness Guaranteed Peanut Butter Cookies, 14 oz, 10 Count",Freshness Guaranteed,3.47,14,16369473,10,C,6,18,8,7
Bakery & Bread,Cookies & Brownies,226522,https://www.walmart.com/ip/Freshness-Guaranteed-Carrot-Cake-Square-7-25-oz/199785896?fulfillmentIntent=Pickup&athbdg=L1200,"Freshness Guaranteed Carrot Cake Square, 7.25 oz",Freshness Guaranteed,1.98,7.25,16375412,10,C,2,20,10,8
Bakery & Bread,Cookies & Brownies,226273,https://www.walmart.com/ip/Marketside-Decadent-Oatmeal-Raisin-Cookies-13-5-oz-6-Count/979520466?fulfillmentIntent=Pickup,"Marketside Decadent Oatmeal Raisin Cookies, 13.5 oz, 6 Count",Marketside,4.98,13.5,16374795,10,C,5,11,1,1
Bakery & Bread,Cookies & Brownies,227922,https://www.walmart.com/ip/Freshness-Guaranteed-4-Chocolate-Cake-2-4oz/696176170?fulfillmentIntent=Pickup,"Freshness Guaranteed 4"" Chocolate Cake, 2.4oz",The Bakery,1.0,2.4,16383057,10,C,4,20,10,7
Bakery & Bread,Cookies & Brownies,226879,https://www.walmart.com/ip/Freshness-Guaranteed-White-Candy-Macadamia-Nut-Cookies-14-oz-10-Count/148683676?fulfillmentIntent=Pickup,"Freshness Guaranteed White Candy Macadamia Nut Cookies, 14 oz, 10 Count",Freshness Guaranteed,3.47,14,16376433,10,C,5,17,7,10
Bakery & Bread,Cookies & Brownies,226934,https://www.walmart.com/ip/Freshness-Guaranteed-Iced-Mini-Lemon-Cake-Bites-12-oz-12-Count/193937377?fulfillmentIntent=Pickup,"Freshness Guaranteed Iced Mini Lemon Cake Bites, 12 oz. 12 Count",Freshness Guaranteed,4.48,12,16376701,10,C,6,12,2,7
Bakery & Bread,Cookies & Brownies,227260,https://www.walmart.com/ip/Marketside-Sweet-Salty-Milk-Chocolate-Bark-9-OZ/489098840?fulfillmentIntent=Pickup,"Marketside Sweet & Salty Milk Chocolate Bark, 9 OZ",Marketside,5.98,9,16380526,10,C,2,18,8,7
Bakery & Bread,Cookies & Brownies,225746,https://www.walmart.com/ip/Freshness-Guaranteed-Pumpkin-Sandwich-Cookies-20oz/14711327?fulfillmentIntent=Pickup,Freshness Guaranteed Pumpkin Sandwich Cookies 20oz,Equate,5.98,20,16370095,10,C,6,4,4,7
Bakery & Bread,Cookies & Brownies,226072,https://www.walmart.com/ip/Marketside-Peanut-Butter-Cup-Cookies-13-5-oz-6-Count/832343967?fulfillmentIntent=Pickup,"Marketside Peanut Butter Cup Cookies, 13.5 oz, 6 Count",Marketside,4.98,13.5,16374089,10,C,2,10,10,7
