DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Dairy & Eggs,Milk,37027,https://www.walmart.com/ip/Goya-Coconut-Milk-Cream-of-Coconut-15-oz/31006345?fulfillmentIntent=Pickup,"Goya Coconut Milk Cream of Coconut, 15 oz",GOYA,2.64,15,16235733,46,F,2,8,8,7
Dairy & Eggs,Milk,36181,https://www.walmart.com/ip/Naked-Juice-Key-Lime-Flavored-Almond-Milk-Smoothie-12oz-Bottle/910620017?fulfillmentIntent=Pickup,"Naked Juice Key Lime Flavored Almond Milk Smoothie, 12oz Bottle",Naked,3.28,12,16204370,46,F,2,2,2,7
Dairy & Eggs,Milk,36148,https://www.walmart.com/ip/Parmalat-2-Reduced-Fat-Milk-32-fl-oz/529164161?fulfillmentIntent=Pickup,"Parmalat 2% Reduced Fat Milk, 32 fl oz",Parmalat,3.17,32,16204297,46,F,5,9,9,7
Dairy & Eggs,Milk,35339,https://www.walmart.com/ip/Blue-Diamond-Almond-Breeze-Chocolate-Almond-Milk-Half-Gallon-64-fl-oz/47525771?fulfillmentIntent=Pickup,"Blue Diamond Almond Breeze Chocolate Almond Milk, Half Gallon, 64 fl oz",Blue Diamond,3.27,64,16172998,46,F,6,20,10,7
Dairy & Eggs,Milk,38192,https://www.walmart.com/ip/Parmalat-2-Reduced-Fat-Milk-32-fl-oz/529164161?fulfillmentIntent=Pickup,"Parmalat 2% Reduced Fat Milk, 32 fl oz",Parmalat,3.17,32,16318702,46,F,3,13,3,7
Dairy & Eggs,Milk,38477,https://www.walmart.com/ip/Lactaid-100-Lactose-Free-Whole-Vitamin-D-Milk-Half-Gallon-64-fl-oz/10801613?fulfillmentIntent=Pickup,"Lactaid 100% Lactose Free Whole Vitamin D Milk, Half Gallon, 64 fl oz",Lactaid,4.38,64,16330830,46,F,6,18,8,7
Dairy & Eggs,Milk,37775,https://www.walmart.com/ip/Vita-Coco-Coconut-Milk-Vanilla-33-8oz/449354489?fulfillmentIntent=Pickup,"Vita Coco Coconut Milk, Vanilla, 33.8oz",Vita Coco,3.58,33.8,16283060,46,F,6,16,6,7
Dairy & Eggs,Milk,39056,https://www.walmart.com/ip/Silk-Unsweetened-Vanilla-Almond-Milk-96-Oz/145247014?fulfillmentIntent=Pickup,"Silk Unsweetened Vanilla Almond Milk, 96 Oz.",Silk,4.58,96,16366300,46,F,3,17,7,7
Dairy & Eggs,Milk,36218,https://www.walmart.com/ip/Great-Value-1-Low-Fat-Milk-Gallon-128-fl-oz/10450116?fulfillmentIntent=Pickup,"Great Value 1% Low Fat Milk, Gallon, 128 fl oz",Great Value,3.14,128,16206349,46,F,3,19,9,8
Dairy & Eggs,Milk,35381,https://www.walmart.com/ip/SACO-BUTTERMILK-12OZ/10319960?fulfillmentIntent=Pickup,SACO BUTTERMILK 12OZ,SACO,4.48,12,16173080,46,F,6,2,2,5
