DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Dairy & Eggs,Yogurt,116196,https://www.walmart.com/ip/Chobani-with-Zero-Sugar-Sugar-Free-Greek-Yogurt-Key-Lime-5-3-oz/331892341?fulfillmentIntent=Pickup,"Chobani with Zero Sugar, Sugar Free Greek Yogurt, Key Lime, 5.3 oz",Chobani,1.22,5.3,16175935,15,C,6,2,2,8
Dairy & Eggs,Yogurt,120375,https://www.walmart.com/ip/Great-Value-Original-Strawberry-Lowfat-Yogurt-5-3-oz/11260480?fulfillmentIntent=Pickup,"Great Value Original Strawberry Lowfat Yogurt, 5.3 oz",Great Value,0.7,5.3,16285577,15,C,3,1,1,8
Dairy & Eggs,Yogurt,116373,https://www.walmart.com/ip/Silk-Dark-Chocolate-Coconut-Almond-Milk-Yogurt-Alternative-5-3-Oz/423248812?fulfillmentIntent=Pickup,"Silk Dark Chocolate Coconut Almond Milk Yogurt Alternative, 5.3 Oz.",Silk,1.52,5.3,16181123,15,C,3,19,9,7
Dairy & Eggs,Yogurt,117267,https://www.walmart.com/ip/Chobani-Flip-Greek-Yogurt-Boston-Cream-Pie-4-5-oz/260747208?fulfillmentIntent=Pickup,"Chobani Flip, Greek Yogurt, Boston Cream Pie, 4.5 oz",Chobani,1.38,4.5,16190939,15,C,3,13,3,7
Dairy & Eggs,Yogurt,117040,https://www.walmart.com/ip/Great-Value-Light-Greek-Vanilla-Nonfat-Yogurt-5-3-oz-4-Count/34788349?fulfillmentIntent=Pickup,"Great Value Light Greek Vanilla Nonfat Yogurt, 5.3 oz, 4 Count",Great Value,2.48,5.3,16190494,15,C,4,6,6,8
Dairy & Eggs,Yogurt,117571,https://www.walmart.com/ip/Fage-Total-2-Milkfat-All-Natural-Lowfat-Greek-Strained-Yogurt-5-3-oz/19857832?fulfillmentIntent=Pickup,"Fage Total 2% Milkfat All Natural Lowfat Greek Strained Yogurt, 5.3 oz",FAGE,1.28,5.3,16204563,15,C,1,17,7,7
Dairy & Eggs,Yogurt,118769,https://www.walmart.com/ip/Oikos-Triple-Zero-Vanilla-Greek-Yogurt-32-Oz/45743173?fulfillmentIntent=Pickup,"Oikos Triple Zero Vanilla Greek Yogurt, 32 Oz.",Dannon,5.24,32,16233183,15,C,5,15,5,7
Dairy & Eggs,Yogurt,121792,https://www.walmart.com/ip/Great-Value-Light-Strawberry-Banana-Nonfat-Yogurt-6-oz-4-Count/16778167?fulfillmentIntent=Pickup,"Great Value Light Strawberry Banana Nonfat Yogurt, 6 oz, 4 Count",Great Value,1.96,6,16357620,15,C,4,18,8,8
Dairy & Eggs,Yogurt,118325,https://www.walmart.com/ip/Great-Value-Cocomelon-Blueberry-Gelatin-Yogurt-5-3-oz/393869594?fulfillmentIntent=Pickup,"Great Value Cocomelon Blueberry Gelatin Yogurt, 5.3 oz",Great Value Cocomelon,0.66,5.3,16220750,15,C,5,11,1,8
Dairy & Eggs,Yogurt,116511,https://www.walmart.com/ip/LALA-Probiotic-Yogurt-Smoothie-Drink-7oz-Bottle-Tropical-Mango-10-Pack/371608279?fulfillmentIntent=Pickup,"LALA Probiotic Yogurt Smoothie Drink 7oz Bottle, Tropical Mango (10 Pack)",LALA,9.73,7,16181476,15,C,3,17,7,7
Dairy & Eggs,Yogurt,117919,https://www.walmart.com/ip/Silk-Strawberry-Almond-Milk-Yogurt-Alternative-5-3-Oz/115637631?fulfillmentIntent=Pickup,"Silk Strawberry Almond Milk Yogurt Alternative, 5.3 Oz.",Silk,1.52,5.3,16216755,15,C,1,5,5,7
Dairy & Eggs,Yogurt,120320,https://www.walmart.com/ip/So-Delicious-Dairy-Free-Vanilla-Coconut-Milk-Yogurt-5-3-Oz/131386258?fulfillmentIntent=Pickup,"So Delicious Dairy Free Vanilla Coconut Milk Yogurt, 5.3 Oz.",So Delicious,1.58,5.3,16276866,15,C,2,6,6,8
Dairy & Eggs,Yogurt,117280,https://www.walmart.com/ip/Silk-Vanilla-Almond-Milk-Yogurt-Alternative-5-3-Oz-Cups-4-Count/942007615?fulfillmentIntent=Pickup,"Silk Vanilla Almond Milk Yogurt Alternative, 5.3 Oz. Cups, 4 Count",Silk,5.08,5.3,16190952,15,C,4,6,6,7
Dairy & Eggs,Yogurt,120941,https://www.walmart.com/ip/YoCrunch-Low-Fat-Vanilla-with-Cookie-Dough-Yogurt-4-Oz-Cups-4-Count/54188310?fulfillmentIntent=Pickup,"YoCrunch Low Fat Vanilla with Cookie Dough Yogurt, 4 Oz. Cups, 4 Count",YoCrunch,3.12,4,16314015,15,C,5,7,7,7
Dairy & Eggs,Yogurt,119682,https://www.walmart.com/ip/Chobani-with-Zero-Sugar-Sugar-Free-Greek-Yogurt-nbsp-Mixed-Berry-5-3-oz/528731027?fulfillmentIntent=Pickup,"Chobani with Zero Sugar, Sugar Free Greek Yogurt, Mixed Berry, 5.3 oz",Chobani,1.22,5.3,16255306,15,C,6,8,8,8
Dairy & Eggs,Yogurt,120634,https://www.walmart.com/ip/Yoplait-Original-Strawberry-Cheesecake-Low-Fat-Yogurt-6-OZ-Yogurt-Cup/10320919?fulfillmentIntent=Pickup,"Yoplait Original Strawberry Cheesecake Low Fat Yogurt, 6 OZ Yogurt Cup",Yoplait,0.64,6,16301916,15,C,4,20,10,7
Dairy & Eggs,Yogurt,118601,https://www.walmart.com/ip/Yoplait-Original-Low-Fat-Yogurt-Pack-12-CT-6-OZ-Fruit-Yogurt-Cups/49543521?fulfillmentIntent=Pickup,"Yoplait Original Low Fat Yogurt Pack, 12 CT, 6 OZ Fruit Yogurt Cups",Yoplait,6.43,6,16229347,15,C,5,7,7,7
Dairy & Eggs,Yogurt,119158,https://www.walmart.com/ip/Chobani-Non-Fat-Greek-Yogurt-Strawberry-Blended-32-oz/25205749?fulfillmentIntent=Pickup,"Chobani Non-Fat Greek Yogurt, Strawberry Blended 32 oz",Chobani,5.58,32,16236620,15,C,4,4,4,7
Dairy & Eggs,Yogurt,119119,https://www.walmart.com/ip/Yoplait-Simply-Go-Gurt-Kids-Low-Fat-Strawberry-and-Mixed-Berry-Yogurt-Tubes-16ct/34575611?fulfillmentIntent=Pickup&athbdg=L1300,Yoplait Simply Go-Gurt Kids Low-Fat Strawberry and Mixed Berry Yogurt Tubes 16ct,Go-GURT,4.97,16,16236540,15,C,1,5,5,8
Dairy & Eggs,Yogurt,116542,https://www.walmart.com/ip/Light-Fit-Nonfat-Gluten-Free-Strawberry-Banana-Yogurt-5-3-Oz-Cups-4-Count/158681966?fulfillmentIntent=Pickup,"Light + Fit Nonfat Gluten-Free Strawberry Banana Yogurt, 5.3 Oz. Cups, 4 Count",LIGHT + FIT,2.44,5.3,16181564,15,C,4,8,8,7
Dairy & Eggs,Yogurt,120526,https://www.walmart.com/ip/Oikos-Triple-Zero-Cherry-Greek-Yogurt-5-3-Oz/168397383?fulfillmentIntent=Pickup,"Oikos Triple Zero Cherry Greek Yogurt, 5.3 Oz.",Oikos,1.06,5.3,16299597,15,C,4,12,2,7
Dairy & Eggs,Yogurt,118614,https://www.walmart.com/ip/Chobani-Complete-Greek-Yogurt-Drink-Vanilla-Kefir-10-Fl-oz/536837454?fulfillmentIntent=Pickup,"Chobani Complete Greek Yogurt Drink, Vanilla Kefir, 10 Fl oz",Chobani,2.47,10,16229360,15,C,6,20,10,7
Dairy & Eggs,Yogurt,122115,https://www.walmart.com/ip/Light-Fit-Nonfat-Gluten-Free-Strawberry-Greek-Yogurt-5-3-Oz-Cups-4-Count/21961722?fulfillmentIntent=Pickup,"Light + Fit Nonfat Gluten-Free Strawberry Greek Yogurt, 5.3 Oz. Cups, 4 Count",Light & Fit,3.88,5.3,16359066,15,C,3,1,1,7
Dairy & Eggs,Yogurt,119877,https://www.walmart.com/ip/Oikos-Triple-Zero-Vanilla-Greek-Yogurt-32-Oz/45743173?fulfillmentIntent=Pickup,"Oikos Triple Zero Vanilla Greek Yogurt, 32 Oz.",Dannon,5.24,32,16263289,15,C,3,3,3,7
Dairy & Eggs,Yogurt,120709,https://www.walmart.com/ip/Go-GURT-Kids-Low-Fat-Yogurt-Variety-Pack-16-Ct-2-OZ-Yogurt-Tubes/346130733?fulfillmentIntent=Pickup&athbdg=L1300,"Go-GURT Kids Low Fat Yogurt Variety Pack, 16 Ct, 2 OZ Yogurt Tubes",Go-GURT,4.97,2,16302054,15,C,1,15,5,7
Dairy & Eggs,Yogurt,118619,https://www.walmart.com/ip/Great-Value-Greek-Blueberry-Nonfat-Yogurt-5-3-oz-4-Count/42004050?fulfillmentIntent=Pickup,"Great Value Greek Blueberry Nonfat Yogurt, 5.3 oz, 4 Count",Great Value,2.47,5.3,16229365,15,C,5,5,5,8
Dairy & Eggs,Yogurt,122466,https://www.walmart.com/ip/Oikos-Pro-Strawberry-Yogurt-Cultured-Ultra-Filtered-Milk-5-3-Oz/516690066?fulfillmentIntent=Pickup,"Oikos Pro Strawberry Yogurt-Cultured Ultra-Filtered Milk, 5.3 Oz.",Oikos,1.34,5.3,16359719,15,C,6,12,2,7
Dairy & Eggs,Yogurt,117272,https://www.walmart.com/ip/Lifeway-Organic-Whole-Milk-Peach-Kefir-32-Fl-oz/153318604?fulfillmentIntent=Pickup,"Lifeway Organic Whole Milk Peach Kefir, 32 Fl oz",LIFEWAY,4.27,32,16190944,15,C,2,18,8,7
Dairy & Eggs,Yogurt,119701,https://www.walmart.com/ip/Oui-by-Yoplait-French-Style-Yogurt-Black-Cherry-Gluten-Free-5-0-oz/758791650?fulfillmentIntent=Pickup,"Oui by Yoplait French Style Yogurt, Black Cherry, Gluten Free, 5.0 oz",General Mills,1.34,5.0,16255325,15,C,1,7,7,7
Dairy & Eggs,Yogurt,118388,https://www.walmart.com/ip/Oikos-Triple-Zero-Vanilla-Greek-Yogurt-5-3-Oz-Cups-4-Count/49028504?fulfillmentIntent=Pickup,"Oikos Triple Zero Vanilla Greek Yogurt, 5.3 Oz. Cups, 4 Count",Dannon,3.88,5.3,16228934,15,C,2,14,4,7
Dairy & Eggs,Yogurt,120719,https://www.walmart.com/ip/Activia-Probiotic-Strawberry-Strawberry-Banana-Variety-Pack-Yogurt-4-Oz-Cups-12-Count/24414598?fulfillmentIntent=Pickup,"Activia Probiotic Strawberry & Strawberry Banana Variety Pack Yogurt, 4 Oz. Cups, 12 Count",Activia,6.87,4,16302064,15,C,5,5,5,7
Dairy & Eggs,Yogurt,117688,https://www.walmart.com/ip/Oikos-Blended-Peach-Greek-Nonfat-Yogurt-5-3-oz/259483312?fulfillmentIntent=Pickup,"Oikos Blended Peach Greek Nonfat Yogurt, 5.3 oz.",Oikos,1.06,5.3,16205376,15,C,4,14,4,7
Dairy & Eggs,Yogurt,116160,https://www.walmart.com/ip/Clio-Less-Sugar-Mixed-Berry-Greek-Yogurt-Bar-1-76-oz-1-Ct/918789825?fulfillmentIntent=Pickup,"Clio Less Sugar Mixed Berry Greek Yogurt Bar, 1.76 oz, 1 Ct",Clio,1.38,1.76,16175739,15,C,6,6,6,7
Dairy & Eggs,Yogurt,122162,https://www.walmart.com/ip/Chobani-with-Zero-Sugar-Sugar-Free-Greek-Yogurt-Vanilla-5-3-oz/432307379?fulfillmentIntent=Pickup,"Chobani with Zero Sugar, Sugar Free Greek Yogurt, Vanilla, 5.3 oz",Chobani,1.22,5.3,16359151,15,C,2,8,8,8
Dairy & Eggs,Yogurt,121997,https://www.walmart.com/ip/Great-Value-Greek-Plain-Nonfat-Yogurt-32-oz/26559565?fulfillmentIntent=Pickup,"Great Value Greek Plain Nonfat Yogurt, 32 oz",Great Value,3.54,32,16358908,15,C,5,3,3,8
Dairy & Eggs,Yogurt,117530,https://www.walmart.com/ip/Silk-Peach-Mango-Soy-Milk-Yogurt-Alternative-5-3-Oz/45594080?fulfillmentIntent=Pickup,"Silk Peach Mango Soy Milk Yogurt Alternative, 5.3 Oz.",Silk,1.52,5.3,16204463,15,C,2,16,6,7
Dairy & Eggs,Yogurt,120594,https://www.walmart.com/ip/Two-Good-Vanilla-Low-Fat-Lower-Sugar-Gluten-Free-Greek-Yogurt-5-3-Oz-Cups-4-Count/793589997?fulfillmentIntent=Pickup,"Two Good Vanilla Low Fat Lower Sugar Gluten Free Greek Yogurt, 5.3 Oz. Cups, 4 Count",Light & Fit,4.63,5.3,16299731,15,C,6,20,10,7
Dairy & Eggs,Yogurt,117652,https://www.walmart.com/ip/Yakult-Light-Nonfat-Probiotic-Drink-2-7-fl-oz-5-Bottles/21677862?fulfillmentIntent=Pickup,"Yakult Light Nonfat Probiotic Drink, 2.7 fl. oz., 5 Bottles",YAKULT,2.98,2.7,16205259,15,C,4,18,8,7
Dairy & Eggs,Yogurt,117257,https://www.walmart.com/ip/Chobani-Greek-Yogurt-Strawberry-Banana-On-The-Bottom-5-3-OZ/32635982?fulfillmentIntent=Pickup,"Chobani Greek Yogurt Strawberry Banana On The Bottom, 5.3 OZ",Chobani,4.37,5.3,16190929,15,C,5,3,3,7
Dairy & Eggs,Yogurt,119984,https://www.walmart.com/ip/Yoplait-Original-Key-Lime-Pie-Low-Fat-Yogurt-6-OZ-Yogurt-Cup/10320917?fulfillmentIntent=Pickup,"Yoplait Original Key Lime Pie Low Fat Yogurt, 6 OZ Yogurt Cup",Yoplait,0.64,6,16264602,15,C,2,10,10,7
Dairy & Eggs,Yogurt,121298,https://www.walmart.com/ip/So-Delicious-Dairy-Free-Pairings-Key-Lime-Pie-Coconut-Milk-Yogurt-Alternative-5-3-Oz/476995044?fulfillmentIntent=Pickup,"So Delicious Dairy Free Pairings Key Lime Pie Coconut Milk Yogurt Alternative, 5.3 Oz.",So Delicious,1.58,5.3,16325598,15,C,2,4,4,8
Dairy & Eggs,Yogurt,121551,https://www.walmart.com/ip/Oui-by-Yoplait-French-Style-Yogurt-Peach-Gluten-Free-Yogurt-5-0-oz/628864475?fulfillmentIntent=Pickup,"Oui by Yoplait French Style Yogurt, Peach, Gluten Free Yogurt, 5.0 oz",General Mills,1.34,5.0,16340162,15,C,3,17,7,7
Dairy & Eggs,Yogurt,119318,https://www.walmart.com/ip/YoCrunch-Low-Fat-Vanilla-with-M-Ms-Yogurt-4-Oz-Cups-4-Count/16677204?fulfillmentIntent=Pickup&athbdg=L1600,"YoCrunch Low Fat Vanilla with M&Ms Yogurt, 4 Oz. Cups, 4 Count",YoCrunch,3.12,4,16252084,15,C,2,4,4,7
Dairy & Eggs,Yogurt,116904,https://www.walmart.com/ip/LALA-Probiotic-Yogurt-Smoothie-Drink-7oz-Bottle-Tropical-Mango-10-Pack/371608279?fulfillmentIntent=Pickup,"LALA Probiotic Yogurt Smoothie Drink 7oz Bottle, Tropical Mango (10 Pack)",LALA,9.73,7,16187043,15,C,6,10,10,7
Dairy & Eggs,Yogurt,117993,https://www.walmart.com/ip/Danimals-Raspberry-Smoothies-3-1-Oz-Bottles-6-Count/12166446?fulfillmentIntent=Pickup,"Danimals Raspberry Smoothies, 3.1 Oz. Bottles, 6 Count",Danimals,3.18,3.1,16216883,15,C,3,19,9,5
Dairy & Eggs,Yogurt,119461,https://www.walmart.com/ip/El-Viajero-Bio-Salud-Strawberry-Cultured-Dairy-Beverage-2-1-Fl-Oz-6-Ct/43285890?fulfillmentIntent=Pickup,"El Viajero Bio Salud Strawberry Cultured Dairy Beverage, 2.1 Fl Oz, 6 Ct",El Viajero,1.12,2.1,16252267,15,C,1,7,7,7
Dairy & Eggs,Yogurt,119025,https://www.walmart.com/ip/Yoplait-Original-Low-Fat-Yogurt-Pack-8-CT-6-OZ-Fruit-Yogurt-Cups/47183345?fulfillmentIntent=Pickup,"Yoplait Original Low Fat Yogurt Pack, 8 CT, 6 OZ Fruit Yogurt Cups",Yoplait,4.36,6,16236206,15,C,3,11,1,7
Dairy & Eggs,Yogurt,122532,https://www.walmart.com/ip/Oikos-Whole-Milk-Orange-Cream-Greek-Yogurt-5-3-Oz/23591117?fulfillmentIntent=Pickup,"Oikos Whole Milk Orange Cream Greek Yogurt, 5.3 Oz.",Oikos,1.06,5.3,16359864,15,C,6,18,8,7
Dairy & Eggs,Yogurt,121124,https://www.walmart.com/ip/Great-Value-Original-Mixed-Berry-Lowfat-Yogurt-6-oz-4-Count/431298770?fulfillmentIntent=Pickup,"Great Value Original Mixed Berry Lowfat Yogurt, 6 oz, 4 Count",Great Value,1.96,6,16325064,15,C,2,10,10,8
Dairy & Eggs,Yogurt,121041,https://www.walmart.com/ip/Chobani-Non-Fat-Greek-Yogurt-Strawberry-Blended-32-oz/25205749?fulfillmentIntent=Pickup,"Chobani Non-Fat Greek Yogurt, Strawberry Blended 32 oz",Chobani,5.58,32,16314322,15,C,3,7,7,7
Dairy & Eggs,Yogurt,117275,https://www.walmart.com/ip/Yoplait-Original-Smooth-Style-Harvest-Peach-Low-Fat-Yogurt-32-OZ-Yogurt-Tub/10321095?fulfillmentIntent=Pickup,"Yoplait Original Smooth Style Harvest Peach Low Fat Yogurt, 32 OZ Yogurt Tub",Yoplait,3.12,32,16190947,15,C,5,1,1,8
Dairy & Eggs,Yogurt,120621,https://www.walmart.com/ip/Blueberry-Granola-Yogurt-Parfait-7-oz/751678452?fulfillmentIntent=Pickup,"Blueberry Granola Yogurt Parfait, 7 oz",PRODUCE UNBRANDED,3.97,7,16299758,15,C,3,7,7,7
Dairy & Eggs,Yogurt,122560,https://www.walmart.com/ip/Two-Good-Blueberry-Low-Fat-Lower-Sugar-Gluten-Free-Greek-Yogurt-5-3-Oz/683838553?fulfillmentIntent=Pickup,"Two Good Blueberry Low Fat Lower Sugar Gluten Free Greek Yogurt, 5.3 Oz.",Two Good,1.28,5.3,16359918,15,C,4,6,6,7
Dairy & Eggs,Yogurt,117134,https://www.walmart.com/ip/Great-Value-Original-Vanilla-Lowfat-Yogurt-5-3-oz/790841154?fulfillmentIntent=Pickup,"Great Value Original Vanilla Lowfat Yogurt, 5.3 oz",Great Value,0.58,5.3,16190686,15,C,2,20,10,7
Dairy & Eggs,Yogurt,117417,https://www.walmart.com/ip/Chobani-Non-Fat-Greek-Yogurt-Peach-on-the-Bottom-5-3-oz-4-Count/27420003?fulfillmentIntent=Pickup,"Chobani Non-Fat Greek Yogurt, Peach on the Bottom 5.3 oz, 4 Count",Chobani,4.37,5.3,16204030,15,C,3,3,3,7
Dairy & Eggs,Yogurt,115781,https://www.walmart.com/ip/Light-Fit-Nonfat-Gluten-Free-Peach-Greek-Yogurt-5-3-Oz/27735835?fulfillmentIntent=Pickup,"Light + Fit Nonfat Gluten-Free Peach Greek Yogurt, 5.3 Oz.",Light & Fit,1.12,5.3,16168655,15,C,5,7,7,7
Dairy & Eggs,Yogurt,116533,https://www.walmart.com/ip/Light-Fit-Nonfat-Gluten-Free-Vanilla-Yogurt-5-3-Oz-Cups-4-Count/54199504?fulfillmentIntent=Pickup,"Light + Fit Nonfat Gluten-Free Vanilla Yogurt, 5.3 Oz. Cups, 4 Count",LIGHT + FIT,2.44,5.3,16181555,15,C,1,19,9,7
Dairy & Eggs,Yogurt,118116,https://www.walmart.com/ip/Tillamook-Washington-Raspberry-Low-Fat-Yogurt-Blended-6-oz/12166939?fulfillmentIntent=Pickup,"Tillamook Washington Raspberry Low Fat Yogurt, Blended, 6 oz",Tillamook,0.76,6,16220181,15,C,6,2,2,7
Dairy & Eggs,Yogurt,120148,https://www.walmart.com/ip/Fage-Total-0-Milkfat-All-Natural-Nonfat-Greek-Strained-Yogurt-16-oz/19857828?fulfillmentIntent=Pickup,"Fage Total 0% Milkfat All Natural Nonfat Greek Strained Yogurt, 16 oz",FAGE,3.58,16,16265293,15,C,4,14,4,7
Dairy & Eggs,Yogurt,122596,https://www.walmart.com/ip/Light-Fit-Nonfat-Gluten-Free-Strawberry-Banana-Greek-Yogurt-5-3-Oz-Cups-4-Count/187393708?fulfillmentIntent=Pickup,"Light + Fit Nonfat Gluten-Free Strawberry Banana Greek Yogurt, 5.3 Oz. Cups, 4 Count",Light & Fit,3.88,5.3,16359954,15,C,4,2,2,7
Dairy & Eggs,Yogurt,118003,https://www.walmart.com/ip/Clio-Vanilla-Greek-Yogurt-Mini-Bars-6-2-oz-8-Ct/185564096?fulfillmentIntent=Pickup,"Clio Vanilla Greek Yogurt Mini Bars, 6.2 oz, 8 Ct",Clio,4.27,6.2,16216933,15,C,1,9,9,7
Dairy & Eggs,Yogurt,120909,https://www.walmart.com/ip/Chobani-Greek-Yogurt-Strawberry-Banana-On-The-Bottom-5-3-OZ/32635982?fulfillmentIntent=Pickup,"Chobani Greek Yogurt Strawberry Banana On The Bottom, 5.3 OZ",Chobani,4.37,5.3,16313983,15,C,3,15,5,7
Dairy & Eggs,Yogurt,118888,https://www.walmart.com/ip/LALA-Probiotic-Yogurt-Smoothie-Drink-7oz-Bottle-Wild-Strawberry-10-Pack/292066308?fulfillmentIntent=Pickup,"LALA Probiotic Yogurt Smoothie Drink 7oz Bottle, Wild Strawberry (10 Pack)",LALA,9.73,7,16233582,15,C,4,14,4,7
Dairy & Eggs,Yogurt,117198,https://www.walmart.com/ip/So-Delicious-Dairy-Free-Key-Lime-Coconutmilk-Yogurt-5-3-Oz/897578809?fulfillmentIntent=Pickup,"So Delicious Dairy-Free Key Lime Coconutmilk Yogurt, 5.3 Oz",So Delicious,1.58,5.3,16190870,15,C,6,4,4,8
Dairy & Eggs,Yogurt,122622,https://www.walmart.com/ip/Chobani-Greek-Yogurt-Strawberry-Banana-On-The-Bottom-5-3-OZ/32635982?fulfillmentIntent=Pickup,"Chobani Greek Yogurt Strawberry Banana On The Bottom, 5.3 OZ",Chobani,4.37,5.3,16359980,15,C,6,8,8,7
Dairy & Eggs,Yogurt,119628,https://www.walmart.com/ip/Light-Fit-Nonfat-Gluten-Free-Vanilla-Greek-Yogurt-32-Oz/25460584?fulfillmentIntent=Pickup,"Light + Fit Nonfat Gluten-Free Vanilla Greek Yogurt, 32 Oz.",Light & Fit,5.26,32,16255172,15,C,6,14,4,8
Dairy & Eggs,Yogurt,116450,https://www.walmart.com/ip/Danimals-Strawberry-Explosion-Squeezable-Yogurt-3-5-Oz-Pouches-4-Count/137332332?fulfillmentIntent=Pickup,"Danimals Strawberry Explosion Squeezable Yogurt, 3.5 Oz. Pouches, 4 Count",Dannon,4.12,3.5,16181327,15,C,2,16,6,5
Dairy & Eggs,Yogurt,122094,https://www.walmart.com/ip/Chobani-Non-Fat-Greek-Yogurt-Blueberry-on-the-Bottom-5-3-oz-4-Count/27419998?fulfillmentIntent=Pickup,"Chobani Non-Fat Greek Yogurt, Blueberry on the Bottom 5.3 oz, 4 Count",Chobani,4.37,5.3,16359045,15,C,6,20,10,7
Dairy & Eggs,Yogurt,121283,https://www.walmart.com/ip/Chobani-Non-Fat-Vanilla-Greek-Yogurt-5-3oz-Cup/21291502?fulfillmentIntent=Pickup,"Chobani Non-Fat Vanilla Greek Yogurt, 5.3oz Cup",Chobani,1.22,5.3,16325543,15,C,5,9,9,7
Dairy & Eggs,Yogurt,119901,https://www.walmart.com/ip/Yakult-Fat-Free-Probiotic-Drink-2-7-Fl-Oz-5-Ct/17472653?fulfillmentIntent=Pickup,"Yakult Fat-Free Probiotic Drink, 2.7 Fl Oz, 5 Ct",YAKULT,2.98,2.7,16263368,15,C,3,7,7,7
Dairy & Eggs,Yogurt,118956,https://www.walmart.com/ip/Yoplait-Original-Harvest-Peach-Low-Fat-Yogurt-6-OZ-Yogurt-Cup/10320908?fulfillmentIntent=Pickup,"Yoplait Original Harvest Peach Low Fat Yogurt, 6 OZ Yogurt Cup",Yoplait,0.64,6,16235994,15,C,6,2,2,7
Dairy & Eggs,Yogurt,121490,https://www.walmart.com/ip/Light-Fit-Nonfat-Gluten-Free-Vanilla-Greek-Yogurt-5-3-Oz-Cups-4-Count-Packaging-May-Vary/21961723?fulfillmentIntent=Pickup,"Light + Fit Nonfat Gluten-Free Vanilla Greek Yogurt, 5.3 Oz. Cups, 4 Count, Packaging May Vary",Light & Fit,3.88,5.3,16339890,15,C,2,16,6,7
Dairy & Eggs,Yogurt,118149,https://www.walmart.com/ip/Light-Fit-Nonfat-Gluten-Free-Vanilla-Greek-Yogurt-32-Oz/25460584?fulfillmentIntent=Pickup,"Light + Fit Nonfat Gluten-Free Vanilla Greek Yogurt, 32 Oz.",Light & Fit,5.26,32,16220214,15,C,3,15,5,8
Dairy & Eggs,Yogurt,118840,https://www.walmart.com/ip/Chobani-Greek-Yogurt-Drink-with-Probiotics-Strawberry-Banana-7-oz/714516430?fulfillmentIntent=Pickup,"Chobani Greek Yogurt Drink with Probiotics, Strawberry Banana 7 oz",Chobani,1.97,7,16233454,15,C,4,6,6,7
Dairy & Eggs,Yogurt,122307,https://www.walmart.com/ip/Yoplait-Light-Boston-Cream-Pie-Fat-Free-Yogurt-6-OZ-Yogurt-Cup/10320986?fulfillmentIntent=Pickup,"Yoplait Light Boston Cream Pie Fat Free Yogurt, 6 OZ Yogurt Cup",Yoplait,0.64,6,16359441,15,C,3,13,3,7
Dairy & Eggs,Yogurt,115929,https://www.walmart.com/ip/YoCrunch-Low-Fat-Vanilla-with-OREO-and-M-Ms-Variety-Pack-Yogurt-6-Oz-Cups-8-Count/26986500?fulfillmentIntent=Pickup,"YoCrunch Low Fat Vanilla with OREO and M&Ms Variety Pack Yogurt, 6 Oz. Cups, 8 Count",YoCrunch,6.27,6,16174998,15,C,3,15,5,7
Dairy & Eggs,Yogurt,120449,https://www.walmart.com/ip/Great-Value-Light-Greek-Strawberry-Nonfat-Yogurt-5-3-oz-4-Count/34788348?fulfillmentIntent=Pickup,"Great Value Light Greek Strawberry Nonfat Yogurt, 5.3 oz, 4 Count",Great Value,2.48,5.3,16299493,15,C,5,15,5,8
Dairy & Eggs,Yogurt,118907,https://www.walmart.com/ip/LALA-Probiotic-Yogurt-Smoothie-Drink-7oz-Bottle-Tropical-Mango-4-Pack/916819093?fulfillmentIntent=Pickup,"LALA Probiotic Yogurt Smoothie Drink 7oz Bottle, Tropical Mango (4 Pack)",LALA,4.17,7,16233601,15,C,5,13,3,7
Dairy & Eggs,Yogurt,116020,https://www.walmart.com/ip/Activia-Low-Fat-Probiotic-Vanilla-Yogurt-4-Oz-Cups-4-Count/10291220?fulfillmentIntent=Pickup,"Activia Low Fat Probiotic Vanilla Yogurt, 4 Oz. Cups, 4 Count",Activia,2.78,4,16175306,15,C,4,6,6,7
Dairy & Eggs,Yogurt,116394,https://www.walmart.com/ip/Great-Value-Light-Green-Vanilla-Nonfat-Yogurt-5-3oz/191465235?fulfillmentIntent=Pickup,"Great Value Light Green Vanilla Nonfat Yogurt, 5.3oz",Great Value,0.64,5.3,16181144,15,C,6,20,10,8
Dairy & Eggs,Yogurt,119203,https://www.walmart.com/ip/Stonyfield-Organic-Strawberry-Beet-Berry-Whole-Milk-Yogurt-Pouches-3-5oz-4-Ct/42700681?fulfillmentIntent=Pickup,"Stonyfield Organic Strawberry Beet Berry Whole Milk Yogurt Pouches, 3.5oz, 4 Ct",Stonyfield Farm,5.98,3.5,16237031,15,C,1,9,9,8
Dairy & Eggs,Yogurt,120432,https://www.walmart.com/ip/Great-Value-Original-Strawberry-Lowfat-Yogurt-32-oz/10450126?fulfillmentIntent=Pickup,"Great Value Original Strawberry Lowfat Yogurt, 32 oz",Great Value,2.36,32,16299476,15,C,6,18,8,8
